employee_id,full_name,current_role,current_grade,target_role,target_grade,target_source,skill_id,skill_name,skill_type,category,current_level,required_level,gap,critical
E0155,Indira Zhaksylykova,Backend Engineer,Middle,Backend Engineer,Senior,career_goal,SK_OBSERVABILITY,Observability,hard,engineering,2,3,1,False
E0155,Indira Zhaksylykova,Backend Engineer,Middle,Backend Engineer,Senior,career_goal,SK_MENTORING,Mentoring,soft,leadership,0,3,3,False
E0155,Indira Zhaksylykova,Backend Engineer,Middle,Backend Engineer,Senior,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,0,2,2,False
E0155,Indira Zhaksylykova,Backend Engineer,Middle,Backend Engineer,Senior,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,1,2,1,False
E0156,Madi Baimukhanov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_TEST_DESIGN,Test Design,hard,quality,2,3,1,False
E0156,Madi Baimukhanov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_API_TESTING,API Testing,hard,quality,1,3,2,True
E0156,Madi Baimukhanov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_JAVA,Java,hard,engineering,1,2,1,False
E0156,Madi Baimukhanov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_SQL,SQL,hard,engineering,0,2,2,False
E0156,Madi Baimukhanov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_CICD,CI/CD,hard,engineering,0,1,1,False
E0156,Madi Baimukhanov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,2,3,1,False
E0156,Madi Baimukhanov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_TEAMWORK,Teamwork,soft,collaboration,2,3,1,False
E0156,Madi Baimukhanov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,2,3,1,False
E0156,Madi Baimukhanov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_MENTORING,Mentoring,soft,leadership,0,1,1,False
E0157,Andrey Morozov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_TEST_DESIGN,Test Design,hard,quality,2,3,1,False
E0157,Andrey Morozov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_TEST_AUTOMATION,Test Automation,hard,quality,0,2,2,False
E0157,Andrey Morozov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_API_TESTING,API Testing,hard,quality,1,3,2,True
E0157,Andrey Morozov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_JAVA,Java,hard,engineering,1,2,1,False
E0157,Andrey Morozov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_SQL,SQL,hard,engineering,0,2,2,False
E0157,Andrey Morozov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,0,3,3,False
E0157,Andrey Morozov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_TEAMWORK,Teamwork,soft,collaboration,0,3,3,False
E0157,Andrey Morozov,QA Engineer,Junior,QA Engineer,Middle,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,2,3,1,False
E0158,Artem Volkov,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_COMMUNICATION,Communication,soft,communication,4,5,1,False
E0158,Artem Volkov,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,1,4,3,False
E0158,Artem Volkov,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,3,4,1,False
E0158,Artem Volkov,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,3,4,1,False
E0158,Artem Volkov,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_TIME_MANAGEMENT,Time Management,soft,personal_effectiveness,3,4,1,False
E0158,Artem Volkov,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_ADAPTABILITY,Adaptability,soft,personal_effectiveness,1,3,2,False
E0158,Artem Volkov,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,1,4,3,True
E0158,Artem Volkov,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_MENTORING,Mentoring,soft,leadership,2,4,2,True
E0159,Azamat Temirkhanov,Sales Manager,Junior,Sales Manager,Junior,current_profile,SK_TIME_MANAGEMENT,Time Management,soft,personal_effectiveness,1,2,1,False
E0160,Zhandos Mukanov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_CUSTOMER_SERVICE,Customer Service,hard,support,0,3,3,False
E0160,Zhandos Mukanov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_TROUBLESHOOTING,Technical Troubleshooting,hard,support,1,2,1,True
E0160,Zhandos Mukanov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_PRODUCT_KNOWLEDGE,Product Knowledge,hard,sales,2,3,1,False
E0160,Zhandos Mukanov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_CRM,CRM Systems,hard,sales,1,2,1,False
E0160,Zhandos Mukanov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_WRITTEN_COMMUNICATION,Written Communication,soft,communication,2,3,1,False
E0160,Zhandos Mukanov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,2,3,1,False
E0160,Zhandos Mukanov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_CONFLICT_RESOLUTION,Conflict Resolution,soft,leadership,1,2,1,True
E0160,Zhandos Mukanov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,2,3,1,False
E0160,Zhandos Mukanov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_TIME_MANAGEMENT,Time Management,soft,personal_effectiveness,1,3,2,False
E0160,Zhandos Mukanov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_ADAPTABILITY,Adaptability,soft,personal_effectiveness,1,2,1,False
E0160,Zhandos Mukanov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,1,2,1,False
E0161,Anna Morozova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_NEGOTIATION,Negotiation,hard,sales,2,5,3,False
E0161,Anna Morozova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_CRM,CRM Systems,hard,sales,2,4,2,False
E0161,Anna Morozova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_COMMUNICATION,Communication,soft,communication,2,5,3,False
E0161,Anna Morozova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,1,4,3,False
E0161,Anna Morozova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,3,4,1,False
E0161,Anna Morozova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,1,4,3,True
E0161,Anna Morozova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_MENTORING,Mentoring,soft,leadership,1,4,3,True
E0162,Daniyar Kassymov,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_SQL,SQL,hard,engineering,2,4,2,False
E0162,Daniyar Kassymov,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_PYTHON,Python,hard,engineering,1,3,2,False
E0162,Daniyar Kassymov,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_AB_TESTING,A/B Testing,hard,data,1,4,3,True
E0162,Daniyar Kassymov,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_DATA_VIZ,Data Visualization,hard,data,3,4,1,False
E0162,Daniyar Kassymov,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_BI_TOOLS,BI Tools,hard,data,2,3,1,False
E0162,Daniyar Kassymov,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_DATA_MODELING,Data Modeling,hard,data,2,3,1,False
E0162,Daniyar Kassymov,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_PRODUCT_ANALYTICS,Product Analytics,hard,product,1,3,2,False
E0162,Daniyar Kassymov,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_COMMUNICATION,Communication,soft,communication,2,4,2,False
E0162,Daniyar Kassymov,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,1,4,3,False
E0162,Daniyar Kassymov,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,2,3,1,False
E0162,Daniyar Kassymov,Data Analyst,Middle,Data Analyst,Senior,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,1,2,1,False
E0163,Botagoz Bekova,Sales Manager,Middle,Sales Manager,Middle,current_profile,SK_NEGOTIATION,Negotiation,hard,sales,1,3,2,True
E0163,Botagoz Bekova,Sales Manager,Middle,Sales Manager,Middle,current_profile,SK_CRM,CRM Systems,hard,sales,2,3,1,False
E0163,Botagoz Bekova,Sales Manager,Middle,Sales Manager,Middle,current_profile,SK_PRODUCT_KNOWLEDGE,Product Knowledge,hard,sales,2,3,1,False
E0163,Botagoz Bekova,Sales Manager,Middle,Sales Manager,Middle,current_profile,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,1,2,1,False
E0163,Botagoz Bekova,Sales Manager,Middle,Sales Manager,Middle,current_profile,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,2,3,1,False
E0163,Botagoz Bekova,Sales Manager,Middle,Sales Manager,Middle,current_profile,SK_TIME_MANAGEMENT,Time Management,soft,personal_effectiveness,1,3,2,False
E0164,Askar Akhmetov,Backend Engineer,Middle,Data Analyst,Middle,career_goal,SK_STATISTICS,Statistics,hard,data,0,3,3,True
E0164,Askar Akhmetov,Backend Engineer,Middle,Data Analyst,Middle,career_goal,SK_AB_TESTING,A/B Testing,hard,data,0,2,2,False
E0164,Askar Akhmetov,Backend Engineer,Middle,Data Analyst,Middle,career_goal,SK_DATA_VIZ,Data Visualization,hard,data,0,3,3,False
E0164,Askar Akhmetov,Backend Engineer,Middle,Data Analyst,Middle,career_goal,SK_BI_TOOLS,BI Tools,hard,data,0,3,3,False
E0164,Askar Akhmetov,Backend Engineer,Middle,Data Analyst,Middle,career_goal,SK_DATA_MODELING,Data Modeling,hard,data,0,2,2,False
E0164,Askar Akhmetov,Backend Engineer,Middle,Data Analyst,Middle,career_goal,SK_ML_BASICS,Machine Learning Fundamentals,hard,data,0,1,1,False
E0164,Askar Akhmetov,Backend Engineer,Middle,Data Analyst,Middle,career_goal,SK_PRODUCT_ANALYTICS,Product Analytics,hard,product,0,1,1,False
E0164,Askar Akhmetov,Backend Engineer,Middle,Data Analyst,Middle,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,1,3,2,False
E0164,Askar Akhmetov,Backend Engineer,Middle,Data Analyst,Middle,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,1,2,1,False
E0165,Olga Popova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_PRODUCT_DISCOVERY,Product Discovery,hard,product,1,3,2,True
E0165,Olga Popova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_ROADMAPPING,Roadmapping & Prioritization,hard,product,1,2,1,False
E0165,Olga Popova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_PRODUCT_ANALYTICS,Product Analytics,hard,product,0,3,3,True
E0165,Olga Popova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_REQUIREMENTS,Requirements Writing,hard,product,1,3,2,False
E0165,Olga Popova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_AGILE,Agile Practices,hard,product,1,3,2,False
E0165,Olga Popova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_PROJECT_MGMT,Project Management,hard,product,1,2,1,False
E0165,Olga Popova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,2,3,1,False
E0165,Olga Popova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,0,3,3,False
E0165,Olga Popova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,0,2,2,False
E0165,Olga Popova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,2,3,1,False
E0166,Aliya Bekova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_PROSPECTING,Prospecting,hard,sales,3,4,1,False
E0166,Aliya Bekova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_NEGOTIATION,Negotiation,hard,sales,3,5,2,False
E0166,Aliya Bekova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_CRM,CRM Systems,hard,sales,3,4,1,False
E0166,Aliya Bekova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_ACCOUNT_MGMT,Account Management,hard,sales,3,4,1,False
E0166,Aliya Bekova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_PRODUCT_KNOWLEDGE,Product Knowledge,hard,sales,2,4,2,False
E0166,Aliya Bekova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_COMMUNICATION,Communication,soft,communication,4,5,1,False
E0166,Aliya Bekova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,2,4,2,False
E0166,Aliya Bekova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,2,4,2,False
E0166,Aliya Bekova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_ADAPTABILITY,Adaptability,soft,personal_effectiveness,2,3,1,False
E0166,Aliya Bekova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,3,4,1,True
E0166,Aliya Bekova,Sales Manager,Senior,Sales Manager,Lead,career_goal,SK_MENTORING,Mentoring,soft,leadership,0,4,4,True
E0167,Bekzat Baimukhanov,HR Business Partner,Junior,HR Business Partner,Middle,career_goal,SK_TALENT_ACQUISITION,Talent Acquisition,hard,hr,1,3,2,False
E0167,Bekzat Baimukhanov,HR Business Partner,Junior,HR Business Partner,Middle,career_goal,SK_EMPLOYEE_RELATIONS,Employee Relations,hard,hr,1,3,2,True
E0167,Bekzat Baimukhanov,HR Business Partner,Junior,HR Business Partner,Middle,career_goal,SK_LABOR_LAW,Labor Law,hard,hr,0,3,3,True
E0167,Bekzat Baimukhanov,HR Business Partner,Junior,HR Business Partner,Middle,career_goal,SK_HR_ANALYTICS,HR Analytics,hard,hr,0,1,1,False
E0167,Bekzat Baimukhanov,HR Business Partner,Junior,HR Business Partner,Middle,career_goal,SK_LEARNING_DESIGN,Learning Program Design,hard,hr,1,2,1,False
E0167,Bekzat Baimukhanov,HR Business Partner,Junior,HR Business Partner,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,1,3,2,False
E0167,Bekzat Baimukhanov,HR Business Partner,Junior,HR Business Partner,Middle,career_goal,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,1,3,2,False
E0167,Bekzat Baimukhanov,HR Business Partner,Junior,HR Business Partner,Middle,career_goal,SK_CONFLICT_RESOLUTION,Conflict Resolution,soft,leadership,1,2,1,False
E0167,Bekzat Baimukhanov,HR Business Partner,Junior,HR Business Partner,Middle,career_goal,SK_FEEDBACK,Feedback,soft,leadership,0,2,2,False
E0167,Bekzat Baimukhanov,HR Business Partner,Junior,HR Business Partner,Middle,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,0,2,2,False
E0168,Moldir Omarova,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_CUSTOMER_SERVICE,Customer Service,hard,support,2,4,2,False
E0168,Moldir Omarova,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_TROUBLESHOOTING,Technical Troubleshooting,hard,support,2,3,1,True
E0168,Moldir Omarova,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_PRODUCT_KNOWLEDGE,Product Knowledge,hard,sales,2,4,2,False
E0168,Moldir Omarova,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_CRM,CRM Systems,hard,sales,2,3,1,False
E0168,Moldir Omarova,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_WRITTEN_COMMUNICATION,Written Communication,soft,communication,2,3,1,False
E0168,Moldir Omarova,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,2,3,1,False
E0168,Moldir Omarova,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_ADAPTABILITY,Adaptability,soft,personal_effectiveness,2,3,1,False
E0168,Moldir Omarova,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,2,3,1,False
E0168,Moldir Omarova,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_MENTORING,Mentoring,soft,leadership,1,2,1,True
E0168,Moldir Omarova,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,0,2,2,False
E0168,Moldir Omarova,Customer Support Specialist,Middle,Customer Support Specialist,Senior,career_goal,SK_FEEDBACK,Feedback,soft,leadership,0,2,2,False
E0169,Aruzhan Kaliyeva,Sales Manager,Lead,Product Manager,Lead,career_goal,SK_PRODUCT_DISCOVERY,Product Discovery,hard,product,0,5,5,True
E0169,Aruzhan Kaliyeva,Sales Manager,Lead,Product Manager,Lead,career_goal,SK_ROADMAPPING,Roadmapping & Prioritization,hard,product,0,4,4,False
E0169,Aruzhan Kaliyeva,Sales Manager,Lead,Product Manager,Lead,career_goal,SK_PRODUCT_ANALYTICS,Product Analytics,hard,product,0,4,4,False
E0169,Aruzhan Kaliyeva,Sales Manager,Lead,Product Manager,Lead,career_goal,SK_UX_RESEARCH,UX Research,hard,product,0,4,4,False
E0169,Aruzhan Kaliyeva,Sales Manager,Lead,Product Manager,Lead,career_goal,SK_REQUIREMENTS,Requirements Writing,hard,product,0,4,4,False
E0169,Aruzhan Kaliyeva,Sales Manager,Lead,Product Manager,Lead,career_goal,SK_AGILE,Agile Practices,hard,product,0,4,4,False
E0169,Aruzhan Kaliyeva,Sales Manager,Lead,Product Manager,Lead,career_goal,SK_PROJECT_MGMT,Project Management,hard,product,0,4,4,False
E0169,Aruzhan Kaliyeva,Sales Manager,Lead,Product Manager,Lead,career_goal,SK_SQL,SQL,hard,engineering,1,2,1,False
E0169,Aruzhan Kaliyeva,Sales Manager,Lead,Product Manager,Lead,career_goal,SK_AB_TESTING,A/B Testing,hard,data,0,3,3,False
E0169,Aruzhan Kaliyeva,Sales Manager,Lead,Product Manager,Lead,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,4,5,1,False
E0169,Aruzhan Kaliyeva,Sales Manager,Lead,Product Manager,Lead,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,3,4,1,False
E0169,Aruzhan Kaliyeva,Sales Manager,Lead,Product Manager,Lead,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,2,4,2,False
E0169,Aruzhan Kaliyeva,Sales Manager,Lead,Product Manager,Lead,career_goal,SK_MENTORING,Mentoring,soft,leadership,3,4,1,False
E0170,Bekzat Dzhakupov,Frontend Engineer,Middle,Frontend Engineer,Middle,current_profile,SK_API_DESIGN,API Design,hard,engineering,0,1,1,False
E0170,Bekzat Dzhakupov,Frontend Engineer,Middle,Frontend Engineer,Middle,current_profile,SK_CICD,CI/CD,hard,engineering,0,1,1,False
E0170,Bekzat Dzhakupov,Frontend Engineer,Middle,Frontend Engineer,Middle,current_profile,SK_COMMUNICATION,Communication,soft,communication,1,3,2,False
E0170,Bekzat Dzhakupov,Frontend Engineer,Middle,Frontend Engineer,Middle,current_profile,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,2,3,1,False
E0171,Akmaral Baimukhanova,QA Engineer,Middle,QA Engineer,Senior,career_goal,SK_TEST_DESIGN,Test Design,hard,quality,2,4,2,False
E0171,Akmaral Baimukhanova,QA Engineer,Middle,QA Engineer,Senior,career_goal,SK_TEST_AUTOMATION,Test Automation,hard,quality,3,4,1,True
E0171,Akmaral Baimukhanova,QA Engineer,Middle,QA Engineer,Senior,career_goal,SK_API_TESTING,API Testing,hard,quality,3,4,1,False
E0171,Akmaral Baimukhanova,QA Engineer,Middle,QA Engineer,Senior,career_goal,SK_LOAD_TESTING,Load Testing,hard,quality,2,3,1,True
E0171,Akmaral Baimukhanova,QA Engineer,Middle,QA Engineer,Senior,career_goal,SK_JAVA,Java,hard,engineering,1,3,2,False
E0171,Akmaral Baimukhanova,QA Engineer,Middle,QA Engineer,Senior,career_goal,SK_SQL,SQL,hard,engineering,1,3,2,False
E0171,Akmaral Baimukhanova,QA Engineer,Middle,QA Engineer,Senior,career_goal,SK_CICD,CI/CD,hard,engineering,0,3,3,False
E0171,Akmaral Baimukhanova,QA Engineer,Middle,QA Engineer,Senior,career_goal,SK_TEAMWORK,Teamwork,soft,collaboration,2,3,1,False
E0171,Akmaral Baimukhanova,QA Engineer,Middle,QA Engineer,Senior,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,1,4,3,False
E0171,Akmaral Baimukhanova,QA Engineer,Middle,QA Engineer,Senior,career_goal,SK_WRITTEN_COMMUNICATION,Written Communication,soft,communication,1,3,2,False
E0171,Akmaral Baimukhanova,QA Engineer,Middle,QA Engineer,Senior,career_goal,SK_MENTORING,Mentoring,soft,leadership,0,3,3,False
E0172,Madi Temirkhanov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_HR_ANALYTICS,HR Analytics,hard,hr,2,3,1,True
E0172,Madi Temirkhanov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_LEARNING_DESIGN,Learning Program Design,hard,hr,2,3,1,False
E0172,Madi Temirkhanov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_COMPENSATION,Compensation & Benefits,hard,hr,2,3,1,False
E0172,Madi Temirkhanov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_COMMUNICATION,Communication,soft,communication,3,4,1,False
E0172,Madi Temirkhanov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,2,4,2,False
E0172,Madi Temirkhanov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_CONFLICT_RESOLUTION,Conflict Resolution,soft,leadership,3,4,1,True
E0172,Madi Temirkhanov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_FEEDBACK,Feedback,soft,leadership,1,3,2,False
E0172,Madi Temirkhanov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,2,3,1,False
E0172,Madi Temirkhanov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,1,3,2,False
E0172,Madi Temirkhanov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_LEADERSHIP,Leadership,soft,leadership,1,2,1,False
E0172,Madi Temirkhanov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_MENTORING,Mentoring,soft,leadership,1,2,1,False
E0173,Timur Sadykov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_TALENT_ACQUISITION,Talent Acquisition,hard,hr,2,3,1,False
E0173,Timur Sadykov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_HR_ANALYTICS,HR Analytics,hard,hr,2,3,1,True
E0173,Timur Sadykov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,3,4,1,False
E0173,Timur Sadykov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_FEEDBACK,Feedback,soft,leadership,1,3,2,False
E0173,Timur Sadykov,HR Business Partner,Senior,HR Business Partner,Senior,current_profile,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,2,3,1,False
E0174,Alibek Mukanov,Sales Manager,Junior,Sales Manager,Middle,career_goal,SK_PROSPECTING,Prospecting,hard,sales,2,3,1,True
E0174,Alibek Mukanov,Sales Manager,Junior,Sales Manager,Middle,career_goal,SK_NEGOTIATION,Negotiation,hard,sales,2,3,1,True
E0174,Alibek Mukanov,Sales Manager,Junior,Sales Manager,Middle,career_goal,SK_CRM,CRM Systems,hard,sales,2,3,1,False
E0174,Alibek Mukanov,Sales Manager,Junior,Sales Manager,Middle,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,0,2,2,False
E0174,Alibek Mukanov,Sales Manager,Junior,Sales Manager,Middle,career_goal,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,1,3,2,False
E0174,Alibek Mukanov,Sales Manager,Junior,Sales Manager,Middle,career_goal,SK_TIME_MANAGEMENT,Time Management,soft,personal_effectiveness,1,3,2,False
E0174,Alibek Mukanov,Sales Manager,Junior,Sales Manager,Middle,career_goal,SK_MENTORING,Mentoring,soft,leadership,0,1,1,False
E0175,Aidos Nurlanov,Backend Engineer,Lead,Backend Engineer,Lead,current_profile,SK_SQL,SQL,hard,engineering,3,4,1,False
E0175,Aidos Nurlanov,Backend Engineer,Lead,Backend Engineer,Lead,current_profile,SK_CLOUD,Cloud Platforms,hard,engineering,3,4,1,False
E0175,Aidos Nurlanov,Backend Engineer,Lead,Backend Engineer,Lead,current_profile,SK_APP_SECURITY,Application Security,hard,engineering,3,4,1,False
E0175,Aidos Nurlanov,Backend Engineer,Lead,Backend Engineer,Lead,current_profile,SK_OBSERVABILITY,Observability,hard,engineering,3,4,1,False
E0176,Aizhan Nurlanova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_PRODUCT_DISCOVERY,Product Discovery,hard,product,2,3,1,True
E0176,Aizhan Nurlanova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_ROADMAPPING,Roadmapping & Prioritization,hard,product,0,2,2,False
E0176,Aizhan Nurlanova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_PRODUCT_ANALYTICS,Product Analytics,hard,product,1,3,2,True
E0176,Aizhan Nurlanova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_UX_RESEARCH,UX Research,hard,product,0,2,2,False
E0176,Aizhan Nurlanova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_REQUIREMENTS,Requirements Writing,hard,product,1,3,2,False
E0176,Aizhan Nurlanova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_AGILE,Agile Practices,hard,product,2,3,1,False
E0176,Aizhan Nurlanova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_SQL,SQL,hard,engineering,0,1,1,False
E0176,Aizhan Nurlanova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,2,3,1,False
E0176,Aizhan Nurlanova,Product Manager,Junior,Product Manager,Middle,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,0,3,3,False
